Sample,Baking temperature (°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_1,140.0,2.0,0,0,2,1.85,0.205883777936608
Sample_1,140.0,2.0,0,0,2,1.27,0.16133254886608708
Sample_1,140.0,2.0,0,0,2,2.42,0.22799405939140818
Sample_1,140.0,2.0,0,0,2,0.75,0.11428000846867752
Sample_1,140.0,2.0,0,0,2,1.02,0.13883151293744622
Sample_1,140.0,2.0,0,0,2,2.15,0.22092975264094766
Sample_1,140.0,2.0,0,0,2,2.45,0.22836849611188656
Sample_1,140.0,2.0,0,0,2,3.27,0.20860774371924498
Sample_1,140.0,2.0,0,0,2,2.97,0.22193239405832077
Sample_1,140.0,2.0,0,0,2,2.2,0.22272834362383492
Sample_1,140.0,2.0,0,0,2,2.675,0.2285200461212422
Sample_1,140.0,2.0,0,0,2,1.675,0.19417824417337332
Sample_1,140.0,2.0,0,0,2,2.625,0.22888866693745086
Sample_1,140.0,2.0,0,0,2,2.85,0.22548734742199525
Sample_1,140.0,2.0,0,0,2,2.85,0.22548734742199525
Sample_1,140.0,2.0,0,0,2,2.8,0.2266233417466551
Sample_1,140.0,2.0,0,0,2,2.52,0.22891703517358847
Sample_1,140.0,2.0,0,0,2,2.55,0.22901283227568375
Sample_1,140.0,2.0,0,0,2,3.67,0.1842568964567504
Sample_1,140.0,2.0,0,0,2,3.025,0.21993460339867194
Sample_1,140.0,2.0,0,0,2,3.35,0.20419099228552878
Sample_1,140.0,2.0,0,0,2,9.5,0.0038219358843763845
Sample_1,140.0,2.0,0,0,2,0.8,0.11878434972286145
Sample_1,140.0,2.0,0,0,2,0.525,0.09458193803561886
Sample_1,140.0,2.0,0,0,2,1.02,0.13883151293744622
Sample_1,140.0,2.0,0,0,2,1.27,0.16133254886608708
Sample_1,140.0,2.0,0,0,2,2.17,0.2216750922130524
Sample_1,140.0,2.0,0,0,2,3.05,0.21895460146913887
Sample_1,140.0,2.0,0,0,2,2.55,0.22901283227568375
Sample_1,140.0,2.0,0,0,2,4.92,0.10772094522702493
Sample_1,140.0,2.0,0,0,2,5.1,0.09855813972733861
